KO_id	image_id
KO:K05859	map04722
KO:K05859	map04750
KO:K05859	map04919
KO:K05859	map04933
KO:K05859	map05110
KO:K05859	map05120
KO:K05859	map05169
KO:K05859	map05200
KO:K05859	map05205
KO:K05859	map05206
KO:K05859	map05214
KO:K05859	map05223
KO:K05860	map00562
KO:K05860	map04014
KO:K05860	map04015
KO:K05860	map04020
KO:K05860	map04024
KO:K05860	map04070
KO:K05860	map04919
KO:K05860	map04933
KO:K05860	map05205
KO:K05861	map00562
KO:K05861	map04020
KO:K05861	map04070
KO:K05861	map04114
KO:K05861	map04919
KO:K05862	map04020
KO:K05862	map04022
KO:K05862	map05012
KO:K05862	map05016
KO:K05862	map05164
KO:K05862	map05166
KO:K05863	map04020
KO:K05863	map04022
KO:K05863	map05012
KO:K05863	map05016
KO:K05863	map05166
KO:K05865	map04020
KO:K05865	map04260
KO:K05865	map04261
KO:K05865	map05410
KO:K05865	map05414
KO:K05866	map04010
KO:K05866	map04110
KO:K05866	map04914
KO:K05866	map05206
KO:K05867	map04110
KO:K05867	map04114
KO:K05867	map04914
KO:K05867	map05206
KO:K05868	map04068
KO:K05868	map04110
KO:K05868	map04115
KO:K05868	map04914
KO:K05869	map04020
KO:K05869	map04024
KO:K05869	map04211
KO:K05869	map04380
KO:K05869	map04720
KO:K05869	map04722
KO:K05869	map04725
KO:K05869	map04921
KO:K05869	map04925
KO:K05869	map05031
KO:K05869	map05034
KO:K05870	map04022
KO:K05870	map04024
KO:K05870	map04151
KO:K05870	map04152
KO:K05870	map04211
KO:K05870	map04261
KO:K05870	map04380
KO:K05870	map04612
KO:K05870	map04668
KO:K05870	map04710
KO:K05870	map04713
KO:K05870	map04725
KO:K05870	map04728
KO:K05870	map04911
KO:K05870	map04915
KO:K05870	map04916
KO:K05870	map04918
KO:K05870	map04922
KO:K05870	map04924
KO:K05870	map04925
KO:K05870	map04931
KO:K05870	map04962
KO:K05870	map05016
KO:K05870	map05030
KO:K05870	map05031
KO:K05870	map05034
KO:K05870	map05152
KO:K05870	map05161
KO:K05870	map05166
KO:K05870	map05203
KO:K05870	map05215
KO:K05871	map04020
KO:K05871	map04062
KO:K05871	map04072
KO:K05871	map04650
KO:K05871	map04670
KO:K05871	map04912
KO:K05871	map05161
KO:K05872	map04660
KO:K05872	map04662
KO:K05872	map04722
KO:K05872	map04920
KO:K05872	map05169
KO:K05873	map00230
KO:K05874	map02020
KO:K05874	map02030
KO:K05875	map02020
KO:K05875	map02030
KO:K05876	map02020
KO:K05876	map02030
KO:K05877	map02020
KO:K05877	map02030
KO:K05878	map00561
KO:K05879	map00561
KO:K05884	map00680
KO:K05887	map00400
KO:K05894	map00592
KO:K05895	map00860
KO:K05898	map00984
KO:K05901	map00740
KO:K05901	map00860
KO:K05906	map00900
KO:K05907	map00920
KO:K05913	map00363
KO:K05916	map05132
KO:K05917	map00100
KO:K05921	map00350
KO:K05921	map01220
KO:K05928	map00130
KO:K05929	map00564
KO:K05933	map00270
KO:K05934	map00860
KO:K05936	map00860
KO:K05939	map00071
KO:K05939	map00564
KO:K05940	map04146
KO:K05947	map00051
KO:K05948	map00514
KO:K05948	map04330
KO:K05954	map00900
KO:K05955	map00900
KO:K05957	map00521
KO:K05964	map02020
KO:K05966	map02020
KO:K05973	map00650
KO:K05979	map00680
KO:K06001	map00260
KO:K06001	map00400
KO:K06001	map01230
KO:K06002	map04974
KO:K06013	map00900
KO:K06019	map00190
KO:K06027	map04721
KO:K06027	map04727
KO:K06027	map04962
KO:K06034	map00680
KO:K06035	map00791
KO:K06041	map00540
KO:K06042	map00860
KO:K06044	map00500
KO:K06045	map00909
KO:K06046	map02020
KO:K06051	map04330
KO:K06052	map04330
KO:K06053	map04330
KO:K06053	map05169
KO:K06053	map05203
KO:K06054	map03460
KO:K06054	map04330
KO:K06054	map04950
KO:K06055	map04330
KO:K06056	map04330
KO:K06056	map05202
KO:K06057	map04330
KO:K06058	map04330
KO:K06059	map04330
KO:K06059	map05010
KO:K06059	map05120
KO:K06060	map04330
KO:K06061	map04330
KO:K06062	map04330
KO:K06062	map04919
KO:K06062	map05166
KO:K06062	map05203
KO:K06063	map03040
KO:K06063	map04330
KO:K06063	map05169
KO:K06063	map05203
KO:K06064	map04330
KO:K06065	map04330
KO:K06065	map05169
KO:K06066	map04330
KO:K06067	map04110
KO:K06067	map04330
KO:K06067	map04919
KO:K06067	map05016
KO:K06067	map05034
KO:K06067	map05169
KO:K06067	map05200
KO:K06067	map05202
KO:K06067	map05203
KO:K06067	map05220
KO:K06068	map04062
KO:K06068	map04270
KO:K06068	map04530
KO:K06068	map04666
KO:K06068	map04722
KO:K06068	map04750
KO:K06068	map04912
KO:K06068	map04915
KO:K06068	map04930
KO:K06068	map04931
KO:K06068	map04933
KO:K06069	map04015
KO:K06069	map04144
KO:K06069	map04390
KO:K06069	map04391
KO:K06069	map04530
KO:K06069	map04611
KO:K06069	map04910
KO:K06070	map04015
KO:K06070	map04925
KO:K06071	map04151
KO:K06071	map05132
KO:K06073	map02010
KO:K06074	map02010
KO:K06079	map01503
KO:K06080	map02020
KO:K06081	map04514
KO:K06081	map04520
KO:K06081	map05168
KO:K06082	map04015
KO:K06082	map04520
KO:K06083	map04520
KO:K06083	map04666
KO:K06083	map05231
KO:K06084	map04520
KO:K06085	map04520
KO:K06086	map03320
KO:K06086	map04520
KO:K06086	map04910
KO:K06087	map04514
KO:K06087	map04530
KO:K06087	map04670
KO:K06087	map05160
KO:K06088	map04514
KO:K06088	map04530
KO:K06088	map04670
KO:K06088	map05130
KO:K06088	map05160
KO:K06089	map04514
KO:K06089	map04530
KO:K06089	map04670
KO:K06089	map05120
KO:K06090	map04530
KO:K06091	map04390
KO:K06091	map04391
KO:K06091	map04530
KO:K06092	map04390
KO:K06092	map04530
KO:K06093	map04015
KO:K06093	map04144
KO:K06093	map04390
KO:K06093	map04391
KO:K06093	map04530
KO:K06094	map04390
KO:K06094	map04391
KO:K06094	map04530
KO:K06095	map04391
KO:K06095	map04530
KO:K06096	map04530
KO:K06097	map04530
KO:K06098	map04530
KO:K06098	map05110
KO:K06099	map04530
KO:K06100	map03015
KO:K06100	map04530
KO:K06101	map00310
KO:K06101	map04530
KO:K06102	map04530
KO:K06103	map04530
KO:K06104	map04530
KO:K06105	map04530
KO:K06106	map04530
KO:K06106	map05100
KO:K06106	map05130
KO:K06106	map05131
KO:K06106	map05205
KO:K06107	map04530
KO:K06108	map04530
KO:K06109	map04530
KO:K06110	map04530
KO:K06111	map04530
KO:K06112	map04015
KO:K06112	map04530
KO:K06116	map00561
KO:K06117	map00561
KO:K06118	map00520
KO:K06118	map00561
KO:K06119	map00561
KO:K06120	map00561
KO:K06121	map00561
KO:K06122	map00561
KO:K06123	map00564
KO:K06123	map00565
KO:K06124	map00564
KO:K06125	map00130
KO:K06126	map00130
KO:K06127	map00130
KO:K06128	map00564
KO:K06128	map05231
KO:K06129	map00564
KO:K06129	map04142
KO:K06130	map00564
KO:K06131	map00564
KO:K06132	map00564
KO:K06133	map00770
KO:K06134	map00130
KO:K06148	map02010
KO:K06151	map00030
KO:K06152	map00030
KO:K06153	map00550
KO:K06159	map02010
KO:K06160	map02010
KO:K06161	map02010
KO:K06162	map00440
KO:K06163	map00440
KO:K06164	map00440
KO:K06165	map00440
KO:K06166	map00440
KO:K06167	map00440
KO:K06170	map04330
KO:K06170	map05010
KO:K06171	map04330
KO:K06171	map05010
KO:K06172	map04330
KO:K06172	map05010
KO:K06187	map03440
KO:K06208	map00400
KO:K06208	map01230
KO:K06209	map00400
KO:K06209	map01230
KO:K06210	map00760
KO:K06211	map00760
KO:K06215	map00750
KO:K06223	map03430
KO:K06224	map04340
KO:K06224	map05205
KO:K06225	map04024
KO:K06225	map04340
KO:K06225	map05200
KO:K06225	map05205
KO:K06225	map05217
KO:K06226	map04340
KO:K06226	map05200
KO:K06226	map05205
KO:K06226	map05217
KO:K06227	map04340
KO:K06227	map05200
KO:K06227	map05217
KO:K06228	map04340
KO:K06228	map05200
KO:K06228	map05217
KO:K06229	map04340
KO:K06229	map05200
KO:K06229	map05217
KO:K06230	map04024
KO:K06230	map04340
KO:K06230	map05200
KO:K06230	map05217
KO:K06231	map04024
KO:K06231	map04340
KO:K06231	map05200
KO:K06231	map05217
KO:K06232	map04340
KO:K06233	map04340
KO:K06233	map04918
KO:K06234	map04340
KO:K06235	map04340
KO:K06236	map04151
KO:K06236	map04510
KO:K06236	map04512
KO:K06236	map04611
KO:K06236	map04933
KO:K06236	map04974
KO:K06236	map05146
KO:K06237	map04151
KO:K06237	map04510
KO:K06237	map04512
KO:K06237	map04933
KO:K06237	map04974
KO:K06237	map05146
KO:K06237	map05200
KO:K06237	map05222
KO:K06238	map04151
KO:K06238	map04510
KO:K06238	map04512
KO:K06238	map04974
KO:K06240	map04151
KO:K06240	map04510
KO:K06240	map04512
KO:K06240	map05145
KO:K06240	map05146
KO:K06240	map05200
KO:K06240	map05222
KO:K06241	map04151
KO:K06241	map04510
KO:K06241	map04512
KO:K06241	map05143
KO:K06241	map05145
KO:K06241	map05146
KO:K06241	map05200
KO:K06241	map05222
KO:K06243	map04151
KO:K06243	map04510
KO:K06243	map04512
KO:K06243	map05145
KO:K06243	map05146
KO:K06243	map05200
KO:K06243	map05222
KO:K06244	map04151
KO:K06244	map04510
KO:K06244	map04512
KO:K06244	map05145
KO:K06244	map05146
KO:K06244	map05200
KO:K06244	map05222
KO:K06245	map04151
KO:K06245	map04510
KO:K06245	map04512
KO:K06245	map05145
KO:K06245	map05146
KO:K06245	map05200
KO:K06245	map05222
KO:K06246	map04151
KO:K06246	map04510
KO:K06246	map04512
KO:K06246	map05145
KO:K06246	map05146
KO:K06246	map05200
KO:K06246	map05222
KO:K06247	map04151
KO:K06247	map04510
KO:K06247	map04512
KO:K06247	map05145
KO:K06247	map05146
KO:K06247	map05200
KO:K06247	map05222
KO:K06248	map04151
KO:K06248	map04510
KO:K06248	map04512
KO:K06249	map04151
KO:K06249	map04510
KO:K06249	map04512
KO:K06250	map04151
KO:K06250	map04510
KO:K06250	map04512
KO:K06250	map04620
KO:K06251	map04151
KO:K06251	map04510
KO:K06251	map04512
KO:K06251	map05205
KO:K06252	map04151
KO:K06252	map04510
KO:K06252	map04512
KO:K06252	map05206
KO:K06253	map04151
KO:K06253	map04510
KO:K06253	map04512
KO:K06254	map04512
KO:K06255	map04512
KO:K06255	map05161
KO:K06255	map05205
KO:K06256	map04512
KO:K06256	map04640
KO:K06256	map05131
KO:K06256	map05169
KO:K06256	map05205
KO:K06256	map05206
KO:K06257	map04512
KO:K06257	map04514
KO:K06257	map05144
KO:K06257	map05205
KO:K06258	map04512
KO:K06259	map03320
KO:K06259	map04145
KO:K06259	map04152
KO:K06259	map04512
KO:K06259	map04640
KO:K06259	map04920
KO:K06259	map04931
KO:K06259	map04975
KO:K06259	map05144
KO:K06260	map04512
KO:K06260	map04611
KO:K06260	map04640
KO:K06261	map04512
KO:K06261	map04611
KO:K06261	map04640
KO:K06262	map04512
KO:K06262	map04611
KO:K06262	map04640
KO:K06263	map04512
KO:K06263	map04611
KO:K06263	map04640
KO:K06264	map04512
KO:K06264	map04611
KO:K06265	map04512
KO:K06265	map05410
KO:K06265	map05412
KO:K06265	map05414
KO:K06265	map05416
KO:K06266	map04512
KO:K06267	map04512
KO:K06268	map04010
KO:K06268	map04020
KO:K06268	map04022
KO:K06268	map04114
KO:K06268	map04210
KO:K06268	map04310
KO:K06268	map04360
KO:K06268	map04370
KO:K06268	map04380
KO:K06268	map04650
KO:K06268	map04660
KO:K06268	map04662
KO:K06268	map04720
KO:K06268	map04724
KO:K06268	map04921
KO:K06268	map04922
KO:K06268	map04924
KO:K06268	map05010
KO:K06268	map05014
KO:K06268	map05031
KO:K06268	map05152
KO:K06268	map05166
KO:K06269	map03015
KO:K06269	map04022
KO:K06269	map04024
KO:K06269	map04113
KO:K06269	map04114
KO:K06269	map04261
KO:K06269	map04270
KO:K06269	map04390
KO:K06269	map04510
KO:K06269	map04611
KO:K06269	map04720
KO:K06269	map04728
KO:K06269	map04750
KO:K06269	map04810
KO:K06269	map04910
KO:K06269	map04921
KO:K06269	map04931
KO:K06269	map05031
KO:K06269	map05034
KO:K06269	map05168
KO:K06269	map05205
KO:K06270	map04022
KO:K06270	map04024
KO:K06270	map04270
KO:K06270	map04510
KO:K06270	map04611
KO:K06270	map04810
KO:K06270	map04921
KO:K06270	map05205
KO:K06271	map04015
KO:K06271	map04510
KO:K06271	map04611
KO:K06271	map05166
KO:K06272	map03320
KO:K06272	map04510
KO:K06272	map05100
KO:K06272	map05213
KO:K06273	map04510
KO:K06274	map04015
KO:K06274	map04022
KO:K06274	map04510
KO:K06274	map04611
KO:K06274	map04666
KO:K06274	map04670
KO:K06275	map04510
KO:K06276	map03320
KO:K06276	map04068
KO:K06276	map04071
KO:K06276	map04150
KO:K06276	map04151
KO:K06276	map04152
KO:K06276	map04510
KO:K06276	map04660
KO:K06276	map04664
KO:K06276	map04722
KO:K06276	map04910
KO:K06276	map04919
KO:K06276	map04931
KO:K06276	map04960
KO:K06276	map05145
KO:K06276	map05160
KO:K06276	map05205
KO:K06276	map05213
KO:K06276	map05215
KO:K06276	map05223
KO:K06276	map05231
KO:K06277	map04015
KO:K06277	map04510
KO:K06277	map04722
KO:K06277	map04910
KO:K06277	map05211
KO:K06278	map04144
KO:K06278	map04510
KO:K06278	map05100
KO:K06278	map05205
KO:K06278	map05416
KO:K06279	map04012
KO:K06279	map04014
KO:K06279	map04062
KO:K06279	map04072
KO:K06279	map04510
KO:K06279	map04650
KO:K06279	map04722
KO:K06279	map04910
KO:K06279	map04915
KO:K06279	map04917
KO:K06279	map05034
KO:K06279	map05100
KO:K06279	map05206
KO:K06279	map05214
KO:K06279	map05220
KO:K06281	map00633
KO:K06282	map00633
KO:K06347	map02020
KO:K06375	map02020
KO:K06443	map00906
KO:K06444	map00906
KO:K06445	map00071
KO:K06445	map01212
KO:K06446	map00930
KO:K06447	map00330
KO:K06448	map04640
KO:K06449	map04514
KO:K06449	map04640
KO:K06450	map04640
KO:K06450	map04660
KO:K06450	map05142
KO:K06450	map05162
KO:K06450	map05166
KO:K06450	map05340
KO:K06451	map04640
KO:K06451	map04660
KO:K06451	map05142
KO:K06451	map05162
KO:K06451	map05166
KO:K06451	map05340
KO:K06452	map04640
KO:K06452	map04660
KO:K06452	map05142
KO:K06452	map05162
KO:K06452	map05166
KO:K06453	map04650
KO:K06453	map04660
KO:K06453	map05142
KO:K06454	map04514
KO:K06454	map04612
KO:K06454	map04640
KO:K06454	map04660
KO:K06454	map05340
KO:K06455	map04640
KO:K06456	map04514
KO:K06457	map04640
KO:K06458	map04514
KO:K06458	map04612
KO:K06458	map04640
KO:K06458	map04660
KO:K06458	map05340
KO:K06459	map04514
KO:K06459	map04612
KO:K06459	map04640
KO:K06459	map04660
KO:K06459	map05340
KO:K06460	map04640
KO:K06461	map04015
KO:K06461	map04145
KO:K06461	map04514
KO:K06461	map04640
KO:K06461	map04670
KO:K06461	map04810
KO:K06461	map05133
KO:K06461	map05134
KO:K06461	map05140
KO:K06461	map05146
KO:K06461	map05150
KO:K06461	map05152
KO:K06461	map05202
KO:K06462	map04810
KO:K06462	map05152
KO:K06463	map04145
KO:K06463	map04380
KO:K06463	map04650
KO:K06463	map05140
KO:K06463	map05150
KO:K06463	map05152
KO:K06463	map05322
KO:K06464	map04015
KO:K06464	map04145
KO:K06464	map04390
KO:K06464	map04514
KO:K06464	map04650
KO:K06464	map04670
KO:K06464	map04810
KO:K06464	map05133
KO:K06464	map05134
KO:K06464	map05140
KO:K06464	map05144
KO:K06464	map05146
KO:K06464	map05150
KO:K06464	map05152
KO:K06464	map05166
KO:K06464	map05323
KO:K06464	map05416
KO:K06465	map04151
KO:K06465	map04640
KO:K06465	map04662
KO:K06465	map05169
KO:K06465	map05340
KO:K06466	map04640
KO:K06467	map04514
KO:K06467	map04640
KO:K06467	map04662
KO:K06468	map04640
KO:K06468	map05169
KO:K06469	map04640
KO:K06470	map04514
KO:K06470	map04660
KO:K06470	map04672
KO:K06470	map04940
KO:K06470	map05162
KO:K06470	map05320
KO:K06470	map05322
KO:K06470	map05323
KO:K06470	map05330
KO:K06470	map05332
KO:K06470	map05416
KO:K06471	map04514
KO:K06471	map04670
KO:K06471	map05144
KO:K06472	map04145
KO:K06472	map04380
KO:K06472	map04611
KO:K06472	map04666
KO:K06472	map05140
KO:K06472	map05150
KO:K06472	map05152
KO:K06472	map05322
KO:K06473	map04640
KO:K06474	map04514
KO:K06474	map04640
KO:K06475	map04640
KO:K06476	map04015
KO:K06476	map04151
KO:K06476	map04510
KO:K06476	map04512
KO:K06476	map04611
KO:K06476	map04640
KO:K06476	map04810
KO:K06476	map05200
KO:K06476	map05222
KO:K06476	map05410
KO:K06476	map05412
KO:K06476	map05414
KO:K06477	map04514
KO:K06477	map05169
KO:K06478	map04514
KO:K06478	map04660
KO:K06478	map04666
KO:K06478	map05340
KO:K06479	map04650
KO:K06480	map04151
KO:K06480	map04510
KO:K06480	map04512
KO:K06480	map04640
KO:K06480	map04810
KO:K06480	map05410
KO:K06480	map05412
KO:K06480	map05414
KO:K06481	map04145
KO:K06481	map04151
KO:K06481	map04510
KO:K06481	map04512
KO:K06481	map04611
KO:K06481	map04640
KO:K06481	map04810
KO:K06481	map05200
KO:K06481	map05205
KO:K06481	map05222
KO:K06481	map05410
KO:K06481	map05412
KO:K06481	map05414
KO:K06482	map04151
KO:K06482	map04510
KO:K06482	map04512
KO:K06482	map04640
KO:K06482	map04810
KO:K06482	map05200
KO:K06482	map05222
KO:K06482	map05410
KO:K06482	map05412
KO:K06482	map05414
KO:K06483	map04151
KO:K06483	map04510
KO:K06483	map04512
KO:K06483	map04514
KO:K06483	map04640
KO:K06483	map04670
KO:K06483	map04672
KO:K06483	map04810
KO:K06483	map05140
KO:K06483	map05410
KO:K06483	map05412
KO:K06483	map05414
KO:K06484	map04145
KO:K06484	map04151
KO:K06484	map04510
KO:K06484	map04512
KO:K06484	map04640
KO:K06484	map04810
KO:K06484	map05100
KO:K06484	map05131
KO:K06484	map05133
KO:K06484	map05205
KO:K06484	map05206
KO:K06484	map05410
KO:K06484	map05412
KO:K06484	map05414
KO:K06485	map04151
KO:K06485	map04510
KO:K06485	map04512
KO:K06485	map04514
KO:K06485	map04640
KO:K06485	map04810
KO:K06485	map05145
KO:K06485	map05200
KO:K06485	map05222
KO:K06485	map05410
KO:K06485	map05412
KO:K06485	map05414
KO:K06486	map04514
KO:K06487	map04145
KO:K06487	map04151
KO:K06487	map04510
KO:K06487	map04512
KO:K06487	map04514
KO:K06487	map04810
KO:K06487	map04919
KO:K06487	map05200
KO:K06487	map05205
KO:K06487	map05222
KO:K06487	map05410
KO:K06487	map05412
KO:K06487	map05414
KO:K06490	map04064
KO:K06490	map04514
KO:K06490	map04650
KO:K06490	map04668
KO:K06490	map04670
KO:K06490	map04933
KO:K06490	map05143
KO:K06490	map05144
KO:K06490	map05150
KO:K06490	map05164
KO:K06490	map05166
KO:K06490	map05169
KO:K06490	map05323
KO:K06490	map05416
KO:K06491	map04514
KO:K06491	map05020
KO:K06492	map04514
KO:K06492	map05169
KO:K06493	map04015
KO:K06493	map04145
KO:K06493	map04151
KO:K06493	map04380
KO:K06493	map04510
KO:K06493	map04512
KO:K06493	map04611
KO:K06493	map04640
KO:K06493	map04810
KO:K06493	map04919
KO:K06493	map05205
KO:K06493	map05206
KO:K06493	map05410
KO:K06493	map05412
KO:K06493	map05414
KO:K06494	map04514
KO:K06494	map04668
KO:K06494	map04933
KO:K06494	map05143
KO:K06494	map05144
KO:K06495	map04514
KO:K06496	map04514
KO:K06496	map05144
KO:K06496	map05150
KO:K06497	map04142
KO:K06497	map05205
KO:K06498	map04145
KO:K06498	map04380
KO:K06498	map04640
KO:K06498	map04666
KO:K06498	map05140
KO:K06498	map05150
KO:K06498	map05152
KO:K06498	map05202
KO:K06498	map05322
KO:K06501	map04142
KO:K06503	map04066
KO:K06503	map04144
KO:K06503	map04145
KO:K06503	map04640
KO:K06504	map04662
KO:K06505	map04612
KO:K06505	map05152
KO:K06505	map05168
KO:K06506	map04662
KO:K06506	map05340
KO:K06507	map04662
KO:K06508	map04662
KO:K06508	map05144
KO:K06508	map05160
KO:K06509	map04115
KO:K06512	map04380
KO:K06513	map04145
KO:K06513	map05150
KO:K06514	map04670
KO:K06515	map05231
KO:K06516	map04612
KO:K06516	map04650
KO:K06516	map05332
KO:K06519	map04974
KO:K06520	map04514
KO:K06520	map04670
KO:K06521	map04360
KO:K06523	map04514
KO:K06523	map04650
KO:K06524	map04810
KO:K06525	map04151
KO:K06525	map04510
KO:K06525	map04512
KO:K06525	map04810
KO:K06525	map05410
KO:K06525	map05412
KO:K06525	map05414
KO:K06527	map04064
KO:K06527	map04514
KO:K06527	map04668
KO:K06527	map04670
KO:K06527	map04933
KO:K06527	map05143
KO:K06527	map05144
KO:K06527	map05166
KO:K06528	map04142
KO:K06528	map04145
KO:K06528	map05152
KO:K06529	map04360
KO:K06531	map04514
KO:K06531	map04520
KO:K06531	map05168
KO:K06532	map05202
KO:K06533	map04514
KO:K06533	map04670
KO:K06536	map05162
KO:K06538	map04514
KO:K06538	map04660
KO:K06538	map05320
KO:K06538	map05323
KO:K06539	map04514
KO:K06541	map04612
KO:K06541	map04650
KO:K06543	map05144
KO:K06544	map04514
KO:K06544	map05150
KO:K06546	map04142
KO:K06547	map04514
KO:K06548	map04514
KO:K06550	map04360
KO:K06550	map04514
KO:K06551	map04380
KO:K06558	map04145
KO:K06560	map04145
KO:K06560	map05152
KO:K06562	map04142
KO:K06563	map04145
KO:K06563	map05152
KO:K06563	map05162
KO:K06564	map04142
KO:K06564	map04144
KO:K06567	map04514
KO:K06571	map05202
KO:K06572	map04360
KO:K06573	map04966
KO:K06574	map05144
KO:K06575	map05144
KO:K06576	map05144
KO:K06582	map04650
KO:K06583	map04151
KO:K06583	map04510
KO:K06583	map04512
KO:K06583	map04810
KO:K06583	map05410
KO:K06583	map05412
KO:K06583	map05414
KO:K06584	map04151
KO:K06584	map04510
KO:K06584	map04512
KO:K06584	map04514
KO:K06584	map04810
KO:K06584	map05410
KO:K06584	map05412
KO:K06584	map05414
KO:K06585	map04151
KO:K06585	map04510
KO:K06585	map04512
KO:K06585	map04514
KO:K06585	map04810
KO:K06585	map05410
KO:K06585	map05412
KO:K06585	map05414
KO:K06586	map04151
KO:K06586	map04510
KO:K06586	map04512
KO:K06586	map04810
KO:K06586	map05410
KO:K06586	map05412
KO:K06586	map05414
KO:K06587	map04151
KO:K06587	map04510
KO:K06587	map04512
KO:K06587	map04810
KO:K06587	map05410
KO:K06587	map05412
KO:K06587	map05414
KO:K06588	map04145
KO:K06588	map04151
KO:K06588	map04510
KO:K06588	map04512
KO:K06588	map04810
KO:K06588	map05205
KO:K06588	map05410
KO:K06588	map05412
KO:K06588	map05414
KO:K06589	map04151
KO:K06589	map04510
KO:K06589	map04512
KO:K06589	map04810
KO:K06589	map05410
KO:K06589	map05412
KO:K06589	map05414
KO:K06590	map04151
KO:K06590	map04510
KO:K06590	map04512
KO:K06590	map04514
KO:K06590	map04672
KO:K06590	map04810
KO:K06590	map05202
KO:K06590	map05410
KO:K06590	map05412
KO:K06590	map05414
KO:K06591	map04151
KO:K06591	map04510
KO:K06591	map04512
KO:K06591	map04514
KO:K06591	map04810
KO:K06591	map05410
KO:K06591	map05412
KO:K06591	map05414
KO:K06592	map04514
KO:K06592	map04520
KO:K06593	map04520
KO:K06594	map04810
KO:K06596	map02020
KO:K06597	map02020
KO:K06598	map02020
KO:K06604	map02040
KO:K06606	map00562
KO:K06611	map00052
KO:K06617	map00052
KO:K06618	map04110
KO:K06618	map05161
KO:K06618	map05166
KO:K06618	map05169
KO:K06618	map05200
KO:K06618	map05203
KO:K06618	map05212
KO:K06618	map05214
KO:K06618	map05215
KO:K06618	map05218
